20170330_G9,0,0,0,0,0,0,0,0,0,1.56E-06,2.79E-05,0.000139661,0.000398489,0.000861057,0.00158416,0.00263066,0.00406033,0.00596993,0.00851047,0.0117852,0.0158229,0.0205215,0.0257236,0.0315076,0.037991,0.0451598,0.0529791,0.0613897,0.0703023,0.0795951,0.0891052,0.098629,0.107912,0.116656,0.12451,0.131093,0.13613,0.139426,0.140883,0.140555,0.138672,0.135686,0.132274,0.129319,0.127831,0.128825,0.133135,0.141221,0.152991,0.167714,0.184068,0.200343,0.214781,0.225922,0.232904,0.235546,0.234055,0.229048,0.221698,0.213745,0.207646,0.206061,0.211022,0.222731,0.238065,0.250447,0.252417,0.241803,0.225571,0.21707,0.228062,0.25939,0.30061,0.341157,0.381436,0.434101,0.514289,0.627701,0.765032,0.898494,0.986323,1.01018,1.02806,1.16736,1.53769,2.11047,2.67897,3.10825,3.59883,4.43214,5.53463,6.50163,7.01155,6.99475,6.52109,5.73672,4.84708,4.05585,3.45626,3.0012,2.57822,2.12206,1.7214,1.44697,1.1762,0.988314,1.05202,0.931063,0.33672,0.0232445,0,0,0,0,0,0
20170330_G10,0,1.18E-07,2.11E-06,1.04E-05,2.30E-05,5.02E-05,0.000181972,0.000799666,0.00256922,0.00601053,0.011133,0.0179258,0.0265125,0.0371385,0.0500651,0.0655481,0.0839905,0.105985,0.132189,0.162731,0.196964,0.234005,0.272661,0.312595,0.35382,0.397075,0.442067,0.488041,0.534232,0.580815,0.627712,0.674329,0.719799,0.764117,0.807811,0.851112,0.893874,0.936091,0.979231,1.02491,1.07439,1.12756,1.18571,1.25096,1.32567,1.4096,1.50137,1.59988,1.7048,1.81499,1.92495,2.02802,2.1187,2.19753,2.26353,2.31334,2.34101,2.34591,2.33736,2.32539,2.31569,2.30284,2.30043,2.3327,2.42475,2.56367,2.67004,2.65321,2.47034,2.20764,2.05716,2.16837,2.63541,3.35619,4.02548,4.23731,3.75022,2.64988,1.36511,0.449521,0.0747682,0.00449436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170330_G11,0,0,0,0,0,0,0,3.46E-07,4.12E-05,0.000493492,0.00256884,0.00705269,0.0139739,0.0228584,0.0347652,0.0502087,0.069504,0.0929874,0.121692,0.155961,0.195204,0.238197,0.284127,0.332653,0.383555,0.436698,0.491804,0.548332,0.605348,0.662049,0.717803,0.772283,0.824646,0.874104,0.920058,0.962784,1.00261,1.03997,1.07552,1.11087,1.14795,1.18842,1.23373,1.28565,1.34653,1.41798,1.50016,1.59116,1.68851,1.78911,1.88894,1.98164,2.06,2.11931,2.1587,2.18036,2.18436,2.16962,2.13669,2.09483,2.05985,2.04539,2.05773,2.09315,2.15166,2.23262,2.33306,2.43456,2.49226,2.46573,2.34395,2.17789,2.07992,2.15044,2.45202,2.93061,3.3882,3.54288,3.1867,2.3455,1.27693,0.457248,0.0817694,0.00554092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170330_G12,0.000224042,0.000316543,0.000554858,0.00113214,0.00231507,0.0043739,0.00733468,0.0110137,0.0154787,0.0211697,0.028505,0.0373158,0.0473715,0.0590199,0.0730823,0.0896911,0.108957,0.131397,0.158329,0.190004,0.225318,0.262955,0.301689,0.341614,0.382675,0.425315,0.469371,0.514536,0.560301,0.605954,0.651249,0.695853,0.739548,0.781503,0.821541,0.859586,0.896165,0.93145,0.966221,1.00142,1.03849,1.07882,1.12405,1.17582,1.23576,1.30519,1.38461,1.47354,1.57018,1.67164,1.77386,1.87196,1.96072,2.03572,2.09379,2.13347,2.15413,2.15526,2.13697,2.10147,2.05599,2.01206,1.98314,1.9781,1.99566,2.02324,2.04108,2.03356,1.99793,1.94811,1.90993,1.90984,1.96661,2.08421,2.24978,2.43524,2.60074,2.70465,2.71619,2.6215,2.42565,2.1435,1.7926,1.39708,0.983742,0.612136,0.314878,0.125957,0.0332447,0.00576111,0.000562762,1.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170330_G13,1.34E-05,2.03E-05,5.43E-05,0.000153402,0.000316935,0.000504337,0.0007259,0.00101,0.00138844,0.00190195,0.00252595,0.00323638,0.00403647,0.00493893,0.00598509,0.00718675,0.00855556,0.0101454,0.012067,0.0143365,0.0169018,0.0196471,0.022409,0.0252703,0.0283197,0.0315354,0.0348968,0.0383664,0.0419052,0.0454559,0.0489569,0.0523279,0.0554828,0.05832,0.0607342,0.0626161,0.0639125,0.0646028,0.0647,0.0642679,0.0634135,0.0623025,0.061137,0.0601581,0.0596064,0.0597051,0.0606129,0.0623973,0.065008,0.0682666,0.0718891,0.0755141,0.0787713,0.0813254,0.0829433,0.0835048,0.0829627,0.0813658,0.0789336,0.0760743,0.0733928,0.0715974,0.071302,0.0727946,0.0756826,0.0788468,0.0807082,0.0801091,0.0772256,0.0737278,0.0722074,0.0745337,0.0811806,0.0916719,0.104445,0.116802,0.125239,0.126863,0.12267,0.120019,0.130911,0.16598,0.227494,0.307781,0.40782,0.573116,0.91431,1.58044,2.66251,4.09587,5.67297,7.12298,8.18021,8.6552,8.50358,7.83934,6.87336,5.8252,4.85405,4.02648,3.34525,2.79458,2.35641,1.99572,1.65257,1.32341,1.05847,0.767829,0.410638,0.22617,0.249405,0.260187,0.184747,0.255939,0.268114,0.0443314
20170330_G14,0.000288104,0.000414395,0.000730377,0.00149613,0.00305153,0.00569493,0.00931414,0.0136236,0.018606,0.0246714,0.0320231,0.0403192,0.0492109,0.0591692,0.0708546,0.0843415,0.0993886,0.116423,0.136299,0.15917,0.18409,0.210352,0.237358,0.265291,0.293928,0.323393,0.353709,0.384871,0.416645,0.448334,0.479919,0.511427,0.5431,0.574298,0.605038,0.635574,0.666827,0.699095,0.732814,0.768582,0.807727,0.851701,0.901531,0.957968,1.02177,1.09415,1.17562,1.26551,1.36168,1.46162,1.56295,1.66266,1.75653,1.83957,1.90888,1.96366,2.00418,2.02833,2.03261,2.01727,1.99033,1.96614,1.95373,1.9564,1.96868,1.98856,2.02031,2.06612,2.12547,2.17945,2.21039,2.22686,2.27029,2.42669,2.77963,3.36006,4.09219,4.72853,4.93421,4.47947,3.39956,1.96687,0.787475,0.169685,0.0169539,0.000310739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170330_G15,0,0,0,0,0,0,6.41E-08,2.65E-06,2.62E-05,0.000109611,0.000285273,0.00056539,0.000961039,0.00150206,0.0022169,0.00313043,0.00426682,0.005683,0.00747358,0.00968746,0.0123177,0.0152684,0.0184207,0.0218319,0.0255835,0.0296654,0.034056,0.0387238,0.043622,0.0486896,0.0538462,0.0589937,0.0640118,0.0687613,0.0730838,0.0768111,0.079831,0.0820729,0.0835145,0.0842044,0.0842699,0.0839323,0.0835002,0.0833591,0.0839289,0.0856117,0.0887098,0.0933502,0.0994147,0.106513,0.114018,0.121151,0.127136,0.131325,0.133348,0.133136,0.130813,0.126727,0.12158,0.116406,0.112598,0.111706,0.114971,0.122765,0.133814,0.144932,0.1516,0.150831,0.143853,0.135936,0.133925,0.141474,0.15745,0.177411,0.195235,0.205797,0.20544,0.197146,0.201199,0.249669,0.36455,0.5229,0.638753,0.632429,0.556686,0.594099,0.904899,1.46961,2.03053,2.43542,2.82164,3.34604,3.98294,4.59877,5.0896,5.42076,5.60045,5.64941,5.59006,5.42833,5.13838,4.69248,4.11616,3.51626,3.02085,2.66353,2.38996,2.18456,2.02409,1.77337,1.45146,1.23661,0.991723,0.497451,0.157909,0.0821306
20170330_G16,0,0,0,0,0,0,0,0,0,0,0,8.01E-06,0.00021909,0.00174591,0.00699985,0.0171656,0.0319697,0.0511007,0.0769837,0.11067,0.151872,0.199124,0.252397,0.311769,0.37659,0.445525,0.518184,0.59475,0.67395,0.753535,0.831566,0.908311,0.983216,1.05449,1.11933,1.17763,1.23108,1.281,1.32702,1.36925,1.4111,1.45734,1.51157,1.57419,1.64672,1.73285,1.83709,1.95872,2.09045,2.22327,2.35097,2.47092,2.57443,2.64777,2.678,2.66809,2.63339,2.58361,2.51315,2.40806,2.2934,2.23178,2.29543,2.48991,2.70173,2.75147,2.5084,2.07386,1.73722,1.71732,2.12703,2.83716,3.50115,3.66189,3.11878,1.99726,0.883476,0.216947,0.0258615,0.000781169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170330_G17,0,0,0,0,0,0,0,5.05E-07,9.46E-06,4.71E-05,0.000128592,0.000259931,0.000449085,0.000711067,0.00105914,0.00150548,0.0020618,0.00274849,0.00359647,0.00462247,0.00582682,0.00718434,0.0086607,0.0102706,0.0120327,0.0139374,0.0159691,0.0181058,0.0203173,0.0225651,0.0248004,0.0269648,0.0289886,0.0307932,0.032291,0.033392,0.0340448,0.0342227,0.0339261,0.0331929,0.0321015,0.0307741,0.0293722,0.0280885,0.0271244,0.0266678,0.0268578,0.0277607,0.029341,0.0314601,0.0338832,0.0363171,0.0384629,0.0400652,0.0409699,0.0411245,0.0405612,0.0393744,0.0377976,0.0361332,0.0348082,0.0342643,0.0347505,0.0362567,0.0381828,0.0397067,0.0398794,0.0383853,0.0362189,0.0346296,0.0351327,0.037886,0.0408821,0.0422314,0.0402166,0.0374453,0.042807,0.0618972,0.0935549,0.126828,0.123565,0.0742186,0.0232005,0.00210205,0.0351136,0.473263,1.55098,2.86968,4.49199,6.55243,8.81138,10.6201,11.364,10.8372,9.23302,7.00077,4.73289,2.98235,2.02404,1.76111,1.86582,1.92492,1.67383,1.23514,0.92702,0.79894,0.653215,0.545422,0.627044,0.624315,0.392831,0.333468,0.461318,0.280915,0.027401,0
20170330_G18,1.20E-05,1.92E-05,5.48E-05,0.00014438,0.000264048,0.000387462,0.000524269,0.000684848,0.000884861,0.00112769,0.00140125,0.00169542,0.00200972,0.00235843,0.00275181,0.00319362,0.00368744,0.00424655,0.00489618,0.00563956,0.0064661,0.00734916,0.00825432,0.00919991,0.0102048,0.011263,0.0123683,0.01351,0.0146763,0.0158504,0.0170135,0.0181415,0.0192081,0.020182,0.0210302,0.0217181,0.0222275,0.0225492,0.0226842,0.0226483,0.022471,0.0221992,0.0218926,0.0216233,0.0214655,0.0214894,0.0217472,0.0222637,0.0230269,0.0239842,0.0250481,0.0261041,0.0270323,0.027722,0.0280956,0.0281147,0.0277689,0.0270867,0.0261608,0.0251474,0.0242619,0.0237428,0.0237732,0.0243993,0.0254206,0.0263715,0.026653,0.0258714,0.0241908,0.0223664,0.0213515,0.0216309,0.0229878,0.0248347,0.0267457,0.0288181,0.0312621,0.0336204,0.0344542,0.0319261,0.0259613,0.0202076,0.0210881,0.0385761,0.0853772,0.166862,0.304298,0.561733,1.02645,1.75364,2.72369,3.84945,5.00726,6.06224,6.89598,7.43217,7.64745,7.5658,7.23733,6.71256,6.03231,5.24206,4.41322,3.63734,2.98712,2.48187,2.09419,1.78239,1.49815,1.19608,0.893854,0.639492,0.405894,0.160511,0.0277962,0.00193826
20170330_G19,0,0,0,0,0,0,5.61E-06,0.000110045,0.000788634,0.00287023,0.00693817,0.0128677,0.0206932,0.0308318,0.0437148,0.0595685,0.0788158,0.102346,0.131226,0.165827,0.205385,0.24853,0.293944,0.341583,0.391623,0.44451,0.500062,0.55795,0.617471,0.678041,0.739175,0.800505,0.861247,0.920578,0.9778,1.03258,1.08475,1.13419,1.18116,1.22639,1.27114,1.31672,1.36458,1.41638,1.47433,1.54036,1.61554,1.69946,1.79064,1.88665,1.98384,2.07702,2.15971,2.22671,2.27495,2.30407,2.31367,2.30265,2.27124,2.22486,2.177,2.14304,2.1366,2.16136,2.21171,2.2746,2.32971,2.35871,2.34469,2.28286,2.19167,2.10697,2.08187,2.16075,2.35177,2.61073,2.81554,2.80972,2.48967,1.87497,1.09877,0.455946,0.109068,0.0131412,0.000516457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170330_G20,0,0,0,0,0,0,9.23E-07,2.89E-05,0.000293702,0.00144894,0.00424851,0.00889875,0.0152152,0.0235086,0.0343054,0.0478983,0.0645995,0.0851105,0.110438,0.140908,0.175775,0.213599,0.253043,0.293865,0.336272,0.380474,0.426149,0.472745,0.519822,0.56695,0.613805,0.660069,0.705473,0.750017,0.793967,0.837812,0.882187,0.928049,0.976755,1.02976,1.08854,1.15457,1.22972,1.31598,1.41495,1.52749,1.65367,1.79305,1.94411,2.10365,2.26634,2.4258,2.57575,2.71101,2.8267,2.91784,2.98022,3.01092,3.00956,2.97708,2.91726,2.83922,2.76045,2.70285,2.67389,2.65788,2.61192,2.48987,2.28482,2.04177,1.85108,1.79406,1.90297,2.14924,2.41308,2.52508,2.35006,1.86857,1.17788,0.536178,0.149206,0.0211897,0.00106642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170330_G21,0,0,0,0,0,0,0,0,0,0,1.17E-07,3.31E-05,0.000461034,0.00269326,0.00839728,0.0180537,0.0310685,0.0480655,0.070678,0.0995753,0.13444,0.174661,0.220298,0.271451,0.327595,0.388026,0.452484,0.520798,0.591946,0.664157,0.735982,0.806663,0.875309,0.939772,0.997735,1.04781,1.09048,1.12624,1.15564,1.17988,1.20218,1.22734,1.26016,1.30511,1.36634,1.44925,1.55809,1.69418,1.85336,2.02804,2.20932,2.38742,2.55126,2.68662,2.78248,2.83489,2.84942,2.83123,2.7805,2.69808,2.5991,2.53258,2.54892,2.67144,2.8502,2.96682,2.91417,2.67495,2.37514,2.19601,2.24668,2.53828,2.91609,3.12174,2.92979,2.30068,1.37411,0.568025,0.12607,0.0131918,0.000305998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170330_G22,0,0,0,0,0,0,1.83E-06,4.95E-05,0.000443689,0.00196708,0.00523805,0.0103049,0.017042,0.0259018,0.0372498,0.0512985,0.0685149,0.0893839,0.114397,0.143754,0.177417,0.214452,0.253794,0.295273,0.339493,0.386385,0.435107,0.484903,0.535885,0.587779,0.639478,0.689704,0.738087,0.784882,0.829395,0.870363,0.907236,0.941638,0.975392,1.00951,1.04407,1.08106,1.12449,1.17828,1.24381,1.32061,1.40969,1.5126,1.62921,1.75315,1.87514,1.98733,2.08729,2.17308,2.23683,2.27007,2.27065,2.25063,2.22269,2.1914,2.1498,2.108,2.11337,2.21541,2.42746,2.6604,2.75818,2.61398,2.28992,2.03846,2.09409,2.59993,3.52072,4.51482,5.05238,4.74092,3.61414,2.03908,0.768783,0.145284,0.0110809,6.17E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170330_G23,0,0,0,0,0,4.07E-07,2.05E-05,0.000233624,0.00123568,0.00373008,0.00799081,0.0137965,0.0213686,0.0310204,0.0430493,0.057581,0.0750718,0.0960732,0.121217,0.150615,0.183782,0.219732,0.257571,0.297097,0.338315,0.38138,0.426068,0.472018,0.518613,0.565477,0.612278,0.658834,0.704619,0.749346,0.792849,0.835396,0.877279,0.918892,0.960832,1.00405,1.0498,1.09916,1.15319,1.21288,1.27951,1.35379,1.43557,1.52338,1.6149,1.70715,1.79619,1.87712,1.94426,1.99376,2.02366,2.03435,2.02587,1.99794,1.95218,1.89526,1.84111,1.80408,1.79792,1.82813,1.89296,1.98132,2.0704,2.13698,2.16083,2.14352,2.11978,2.14424,2.28653,2.59549,3.07319,3.64868,4.14703,4.34421,4.07108,3.28593,2.07429,0.922239,0.232763,0.0288116,0.00111481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
