Record Number,Sample,Measurement Date Time,Dx (10),Dx (50),Dx (90),Operator Name,0.01,0.011298227098254,0.012764993556373,0.014422179610765,0.016294506049424,0.018409902980026,0.020799926472517,0.023500229291348,0.02655109273947,0.029998027547734,0.033892452773398,0.038292462835071,0.043263694126209,0.048880304134732,0.055226077674594,0.062395676731339,0.070496052565992,0.079648041142105,0.08998816567546,0.101670673195667,0.114869835499703,0.129782548821476,0.14663127099753,0.165667339943575,0.18717472294462,0.211474252688113,0.23892841323039,0.269946747290247,0.304991965532026,0.344586848972376,0.389322047476173,0.439864890674312,0.496969342738715,0.561487249513214,0.634381045777443,0.716738112202156,0.809786996163398,0.91491573838672,1.03369257880601,1.16788935051304,1.31950791077289,1.49081000338551,1.68435099785987,1.90301800869919,2.1500729634351,2.42920126187062,2.74456675239801,3.10087384549107,3.50343769093951,3.9582634656818,4.47213595499958,5.05272076338533,5.70867866487919,6.44979479867639,7.28712463725847,8.23315890450297,9.30200990390886,10.5096220364572,11.8740096484711,13.4155257575288,15.157165665104,17.1249099850206,19.3481122047925,21.8599365612249,24.697852762215,27.9041949346751,31.5267931365914,35.6196868536893,40.2439311241682,45.4685073167354,51.3713521483111,58.0405202916009,65.575497915534,74.08868675308,83.7070808347717,94.5741609003175,106.852034747862,120.72385544919,136.396553504177,154.103923690937,174.110112659225,196.713559292655,222.251446619431,251.104731682186,283.703828399153,320.535028189778,362.147754143344,409.162756943424,462.28137480946,522.295995589046,590.101877067383,666.710501821339,753.264665836853,851.055525971535,961.541860565061,1086.3718305142,1227.40756542955,1386.75294163384,1566.78496637513,1770.18923642368,2000
2048,Schlei_S20,12/10/2019 11:29:04 AM,3.12763181448146,100.451309509754,196.89492684867,messlab,0.058348419275279,0.112184319589135,0.162766781078182,0.208899480337133,0.249570072384058,0.283996607045366,0.311597853026477,0.33200115120284,0.345038730517623,0.350744935427877,0.349352405710636,0.341286510202568,0.327157799130919,0.307751508865954,0.28401316526835,0.257028916393493,0.227998936124711,0.198201927038129,0.168948628588739,0.141522542219132,0.11710728133298,0.096702727261376,0.080944593598734,0.070303708900534,0.065333975221116,0.064990518338276,0.068573159683433,0.07515926436421,0.083545055652903,0.092206973822827,0.099495920608669,0.104017624415799,0.104995849623079,0.102563692991037,0.098022473550894,0.09396170926734,0.094112045779754,0.102842393613082,0.124306631626739,0.161418642081856,0.214927502849785,0.28287384310679,0.360585863758597,0.441225710137242,0.517139763718257,0.583211152960379,0.635902938698242,0.674278046399879,0.701411089962255,0.717663819535305,0.722610195436248,0.716631248286735,0.702170349957179,0.683017927569804,0.663049040885355,0.645487856164712,0.63225756930639,0.623509209411903,0.61748500998991,0.610862232377862,0.599606210544056,0.580351422907874,0.552408426830638,0.520123389828395,0.495300766893276,0.499024109993819,0.561976944252098,0.722382456221894,1.03434376793235,1.53272430727915,2.219608607068,3.0919529276193,4.10805810900681,5.19215151555323,6.23872469057927,7.12380096252761,7.72263763734844,7.93071893941038,7.6856755131259,6.98558919434305,5.89830417704694,4.55790494124881,3.1448015851156,1.76360684056989,0.570479412443476,0.002427842635669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,Schlei_S20,12/10/2019 11:29:51 AM,3.06467345084781,100.573731670715,196.951418954924,messlab,0.059375371178378,0.114159494007072,0.16563393811112,0.212581391112436,0.25397149476694,0.289008084947471,0.31709899763135,0.337864068574613,0.351131394951536,0.356934528722658,0.355508609525119,0.347284728458848,0.332882286145441,0.313098365670152,0.288893154759481,0.261370030168623,0.23174862435731,0.201328876802462,0.171443947918022,0.143400181999989,0.118403515905462,0.097474537125074,0.081263669141596,0.070254369356155,0.065033247087975,0.064542322472354,0.068082122578325,0.074726629208256,0.083262433836037,0.09214826285865,0.099710771178554,0.104528303925751,0.105796574212516,0.103622179665625,0.099284780602948,0.095360280993171,0.095575834808082,0.104307942546107,0.125728227857641,0.162774979698223,0.216223271680139,0.284135244633625,0.361849536498282,0.442520874376558,0.518465353110509,0.584514070018614,0.637071957401133,0.675186819518494,0.701943432459601,0.717740436349633,0.722200194282649,0.715753603316214,0.700894096478914,0.681454135278425,0.661337211635557,0.643781434142156,0.630705904479807,0.622236204594486,0.616566200474846,0.610303209455068,0.599323915766181,0.580157859159073,0.5519981689879,0.519066409892336,0.493045901947145,0.49492018866648,0.555317325209622,0.712478654096827,1.02053150148835,1.51481189127643,2.19808540561062,3.06802688707575,4.08381278343582,5.17037562183384,6.22243853587889,7.11554999581468,7.72374137644483,7.94070993680727,7.70216035457945,7.00469487476084,5.91569089777802,4.57009150450301,3.15028410189106,1.76244326908878,0.566369010384804,0.002391882569739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,Schlei_S20,12/10/2019 11:30:17 AM,3.02454522895393,100.013224958807,196.371549742597,messlab,0.058716936119642,0.112897341319949,0.163811774855339,0.210259420472851,0.251224119216297,0.285921096374923,0.313767088869278,0.334388251212436,0.347616447855479,0.353486463525753,0.352232159545733,0.344280873322416,0.33024582446071,0.310915555429188,0.287239447341947,0.260307933539706,0.231325742923452,0.201576190117959,0.172374407044795,0.145007718475088,0.120662568492801,0.100340195545281,0.084676632884218,0.074141995440512,0.069276664335729,0.06903130919464,0.072696348334537,0.079339307583113,0.087746684608907,0.096385836503497,0.103600746097603,0.107995385026177,0.108800361071789,0.106166739560032,0.101426297015761,0.09721112500003,0.097303411435997,0.1061252993551,0.127874723171721,0.165488907383478,0.219710199132856,0.288538583529128,0.367230749642014,0.448855149047946,0.525658963409869,0.592460939878439,0.645693452620247,0.684435427941457,0.711802655656021,0.728151793393609,0.733034047324201,0.726817588767121,0.711963567289128,0.692297235607874,0.671732414149954,0.653529962037981,0.639646698011582,0.630269604340082,0.623684765601382,0.616624290924928,0.605116480588698,0.58585178900503,0.558164721424308,0.526364511240224,0.502132258168924,0.506330257039981,0.569332965526456,0.729002582605943,1.03900279111038,1.53396737673082,2.21615648884114,3.08288818847762,4.09316298638882,5.17203847636473,6.21471446087551,7.09756047977325,7.69568034925361,7.90392052114487,7.65898489535577,6.95814655940538,5.86908076367683,4.52676091496444,3.11335204908198,1.73382366228817,0.550151814913178,0.002288237384192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,Schlei_S20,12/10/2019 11:30:40 AM,2.99450546588945,99.5430501373084,195.317598627001,messlab,0.059007862333685,0.113456105126019,0.164621115342282,0.211295734408367,0.25245845369072,0.287320370858265,0.315295170870164,0.336007071177702,0.349287096404315,0.355170275720419,0.353891781281036,0.345881301549738,0.331755411908448,0.312306965837401,0.288490542664298,0.261402567949282,0.232254430378756,0.202336602514549,0.172971649427465,0.145454318361978,0.120978112258603,0.100550553619769,0.084812407935533,0.07423863912689,0.069373147330238,0.069163273551526,0.07289754758393,0.079640072613992,0.088171679311487,0.096951372450568,0.10431311223672,0.108850857969425,0.109786415087359,0.107264367294531,0.10261374006212,0.098468583905846,0.098617792426427,0.10749432566915,0.129309766727912,0.167015952913269,0.221368932737152,0.290378743875078,0.369303444928127,0.451197792069773,0.528278876512003,0.595332160260266,0.648750957994572,0.687585728426907,0.714960049295101,0.731247833146156,0.736025087789438,0.729690813236578,0.714736697398276,0.695010949138389,0.674435887784423,0.656263579313146,0.642422017101801,0.63305168429504,0.626383580917981,0.61910391807378,0.607227979836523,0.58748908778955,0.55933873079989,0.527281579987324,0.503257028762217,0.508411552625738,0.573371365253944,0.736142851845624,1.05048359194776,1.55057798493721,2.23793389552335,3.10915567364205,4.1223810070461,5.20188638832359,6.24228170496328,7.11959870390537,7.70888278540379,7.90522766604082,7.64595994455082,6.92947766240211,5.82521462547867,4.47075860745547,3.05146781379518,1.67164874386116,0.505858153880027,0.001979587768247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,Schlei_S18_15cm,12/10/2019 1:25:23 PM,3.61001978053388,16.9204223250237,66.9626273078332,messlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064669760265,0.057877782859554,0.116443121002947,0.156942639797522,0.182094696294115,0.186263921673975,0.171356556198113,0.148388380962082,0.135853787931838,0.154618736979404,0.22092003481262,0.340282943111387,0.505694195001628,0.701101668404697,0.907531493461682,1.10873359487546,1.30028293466365,1.48671342210894,1.6746798287798,1.8786329970704,2.09815302964921,2.324743801148,2.54877351057484,2.76578962331579,2.97594669165064,3.1808563346353,3.38205440963338,3.58025933674076,3.77416985582429,3.95965925408928,4.12959946151229,4.2738053188461,4.37926695618025,4.43105050311876,4.41410084880764,4.31606140905846,4.13078819785264,3.86150962145398,3.52229537619485,3.1260607791656,2.71767654583211,2.33688636054261,2.00144684476489,1.72781857209091,1.52021057385953,1.36962211691977,1.25572194246067,1.15159410144319,1.03040615016641,0.872913481831446,0.67518997812725,0.452459071508486,0.223399584823397,0.053641616680451,0.001009305904375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,Schlei_S18_15cm,12/10/2019 1:25:47 PM,3.61005372382539,16.9053028659857,66.9031845515319,messlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640060708104,0.057297757228258,0.115527521345992,0.15604260504398,0.181335563241182,0.185714365039409,0.17102385970038,0.148226948311225,0.135785140423871,0.154555513038374,0.220789061341721,0.340047203835588,0.505376206173905,0.700802742021587,0.907425990148043,1.10901937748133,1.30112257163304,1.48818606264717,1.67676288811205,1.88125840223322,2.10119632476463,2.32802937609405,2.55208272878747,2.76890305913412,2.97869244467266,3.18314150911462,3.38389278349673,3.58179488944073,3.77567043827138,3.96147761291475,4.13210823351783,4.2773106474997,4.38391645289165,4.43675241049339,4.4204699874602,4.32240748791182,4.13615359334354,3.86475882256141,3.52225563133581,3.12156626473408,2.70804997805136,2.32208677596937,1.98190404805008,1.70455716301905,1.49490406377922,1.34465496179945,1.23414713204626,1.13680630852856,1.02543862168767,0.879484616844522,0.692714068802132,0.477511627143571,0.252966347487018,0.07379592936995,0.001457819272801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,Schlei_S18_15cm,12/10/2019 1:26:10 PM,3.57413903574757,16.5326103278572,61.4898322865974,messlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655968552972,0.058714937835408,0.118259946061059,0.159586879160591,0.185361273513144,0.189792060946037,0.174746812443672,0.151363317219193,0.138411172822173,0.15711427009097,0.224037454932326,0.344890249392385,0.512644079397906,0.711063967456108,0.920911598358566,1.12567455417113,1.32081357011896,1.51084080860924,1.70240536776536,1.91013181440311,2.13352735643582,2.36392496851336,2.59155848668176,2.81200646799487,3.02558049900088,3.23405836208434,3.43909091726425,3.64141294367231,3.83958245196995,4.02913922390943,4.20243872740208,4.34865609661313,4.45413666036425,4.50346410144677,4.48144297830305,4.37607972044923,4.18216323309123,3.90433484680419,3.55826871144977,3.1581696622453,2.74943553621679,2.37016261490122,2.03479402982093,1.75518564364847,1.53057467200084,1.34812494695365,1.18658743641446,1.02275393053975,0.838876679438044,0.630411911169261,0.409752907098792,0.188129830538685,0.038074154198682,0.000679188114148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,Schlei_S18_15cm,12/10/2019 1:26:38 PM,3.57654289166286,16.5536817730318,62.3768077670416,messlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000659785816527,0.059048608768228,0.118788448861825,0.160098800747728,0.185761958319697,0.190012685380313,0.174752944404034,0.151154123982911,0.13800763511229,0.156541489281344,0.223310601929047,0.344014459305491,0.511629865635521,0.709942206434936,0.919721770998134,1.12442275501746,1.31943976081369,1.50923427762542,1.70045538024725,1.90773887420209,2.13063347470122,2.36053396329399,2.58775001407533,2.80794503911043,3.021499607968,3.23022398101091,3.43575369607003,3.63874731338596,3.83762636134177,4.02774478889124,4.20124707787064,4.34710831622252,4.45152119022099,4.49899715144592,4.47436335669431,4.36573561632795,4.16807405217416,3.88622062245292,3.53605508268515,3.1319042317721,2.71961702772489,2.33775887646433,2.00135933970701,1.72324968734284,1.50386759913174,1.33153773721079,1.18560161032048,1.04214486751084,0.8808429777241,0.692427894311734,0.483332202759797,0.266762051160654,0.085357034210063,0.001719723821239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,Schlei_S18_15cm,12/10/2019 1:27:02 PM,3.56625545076849,16.4439665476219,60.8162999003924,messlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664406995724,0.059462462113894,0.119625794026978,0.161235221859061,0.187086437895397,0.191361013749976,0.175953420442409,0.152086716285483,0.138656930031371,0.157021923884759,0.223852630813044,0.344916079301555,0.513196684773077,0.71244121089779,0.9233519161072,1.12928920151398,1.32556721887438,1.51658064970819,1.70894129427498,1.9173295045223,2.14126404160556,2.37208872680415,2.60009487762117,2.8210124848219,3.0353449276402,3.24502227785464,3.45176437509958,3.65625017577415,3.85682417632987,4.04864520446023,4.22355346168728,4.37015547098025,4.47429553102366,4.5202716067498,4.49294604512353,4.38080251105023,4.17950790471917,3.89485343577553,3.54370865669115,3.14125200488758,2.73344457174659,2.35764288592969,2.02684801032704,1.75097076778374,1.52725651172233,1.34147348436343,1.17220793957138,0.997685582052924,0.803184619574424,0.587906781207749,0.368187715985044,0.175733419897185,0.048241015540469,0.000938079526804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
