Sample,Measurement Date Time,Dx (10),Dx (50),Dx (90),Instrument Serial No.,0.0419094,0.0460065,0.0505046,0.0554422,0.0608623,0.0668123,0.0733442,0.0805144,0.0883854,0.0970269,0.106514,0.116928,0.128356,0.140902,0.154677,0.1698,0.186402,0.204622,0.224626,0.246587,0.270696,0.297162,0.32621,0.3581,0.393112,0.431541,0.47373,0.520044,0.570884,0.626698,0.687967,0.755224,0.829053,0.9101,0.999088,1.09676,1.20394,1.32166,1.45087,1.59272,1.74845,1.91936,2.10701,2.31298,2.53909,2.78732,3.05982,3.35895,3.68734,4.04785,4.44357,4.87799,5.35488,5.87836,6.45303,7.08389,7.77644,8.53671,9.37131,10.2877,11.2932,12.397,13.6092,14.9397,16.4002,18.0034,19.7635,21.6959,23.8171,26.1451,28.7008,31.5067,34.5874,37.9687,41.6802,45.7552,50.2284,55.1385,60.5292,66.4467,72.9427,80.0739,87.9024,96.4946,105.93,116.289,127.656,140.133,153.833,168.871,185.378,203.504,223.402,245.243,269.217,295.534,324.427,356.148,390.965,429.183,471.138,517.197,567.762,623.267,684.201,751.093,824.518,905.125,993.59,1090.71,1197.4,1314.47,1442.93,1583.98,1738.86,1908.87,2096.5
Schlei_S20,10.12.2019 12:29:04,3.12763181448146,100.451309509754,196.89492684867,MAL1216026,0.256225220105624,0.243247765272189,0.232204936690118,0.220300548034599,0.20358941521935,0.184438094115657,0.16948407253085,0.154403245000851,0.133010728176592,0.116797362025637,0.103587516139887,0.0908348515861039,0.0745100275973956,0.0665903602864582,0.05978614338032,0.0536584068152308,0.0501586196551544,0.0496827140050407,0.0501321842712237,0.0528748243795141,0.0572712680115322,0.0613742271994528,0.0657858280162653,0.0724310859837995,0.0760373843392879,0.0786231416222201,0.080499136432544,0.0800699622874523,0.0782734100380011,0.0760986865372164,0.0727881993761663,0.0709301530875877,0.0721398587284563,0.0752260833421472,0.0871193685883203,0.105833826494934,0.127249385462742,0.153039062219361,0.205171112497704,0.244128707322998,0.283867186119247,0.332637492453817,0.386363301462744,0.420268037945432,0.451534265899905,0.486648074860298,0.51028782660296,0.525767711608697,0.538775587141966,0.550253771955779,0.551882249188221,0.550667707886243,0.545942120078704,0.533587398115936,0.523540759149935,0.513370076181692,0.500604016256057,0.489987636040945,0.483847636079144,0.47840757798182,0.473602579540714,0.470720015533214,0.467049912820134,0.462602218992817,0.449843104258992,0.436827812043063,0.422288620409411,0.402223685816988,0.381699595811963,0.377548242799559,0.382577150893241,0.421221092792944,0.518275605178559,0.644899276647106,0.803532733311361,1.18139773434106,1.54996191953753,1.94641762709014,2.4463060978952,3.21463524935648,3.76461248450813,4.30876821766245,4.97776063933402,5.52639763494099,5.82425246117021,6.04021895656164,6.07343777524024,5.81771669225853,5.46100265979845,4.9828968632109,3.99213457472948,3.26978520865183,2.55437106252714,1.71461108322107,0.750353947869485,0.303669636183542,0.00211176145087677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Schlei_S20,10.12.2019 12:29:51,3.06467345084781,100.573731670715,196.951418954924,MAL1216026,0.260720238289404,0.247491317594686,0.236232783098044,0.224094485961561,0.207051899572517,0.187513235144904,0.172251055025404,0.156855878735807,0.13500483858711,0.118428841480202,0.104914336476874,0.0918601982912817,0.0751172182846096,0.0669702350243284,0.0599581836748211,0.0536182450817666,0.0499411234195515,0.0493836722665977,0.0497746448319401,0.0524959005102819,0.0569388751149553,0.0611105999058781,0.0656100357951113,0.0724412445815892,0.0762020426568046,0.0789361928813603,0.0809797563000743,0.08076271225762,0.0790887372240787,0.0770236534078519,0.0738232095406541,0.0720285103893623,0.0732595657371373,0.0763532068690491,0.0882214765121603,0.106897914255879,0.128280877425756,0.154036241107029,0.206135798673425,0.245092048898035,0.284835955688101,0.33362533909658,0.387373628235085,0.421272330062369,0.452515012633205,0.487539608113321,0.511016418073025,0.526323916288646,0.539134949389073,0.550254672676978,0.551620288287605,0.550164604789828,0.545180385977416,0.532544640932979,0.522365454384097,0.512093380968148,0.499267233947382,0.488698292178601,0.482649651868538,0.477330672620642,0.472769582079888,0.470104750586124,0.466613238829321,0.462338397808523,0.449717954610303,0.436652631905822,0.4219767196251,0.401592832442418,0.380306225089054,0.375330884828458,0.379385646474677,0.41630152727782,0.511361713815134,0.636167548284252,0.792869712136994,1.16762621620543,1.53427512131489,1.92921597192665,2.42780554049018,3.19610499265843,3.74741732920979,4.29357258520015,4.96658258028361,5.52094695509336,5.82355101052324,6.04431650987934,6.08372774562454,5.83094780516781,5.47553531874566,4.99768498576948,4.00379429577119,3.27809954410141,2.55929382229074,1.71546195772396,0.746633567425334,0.301475974418267,0.00208048303115049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Schlei_S20,10.12.2019 12:30:17,3.02454522895393,100.013224958807,196.371549742597,MAL1216026,0.258555058150358,0.245640199777919,0.234631730831182,0.222759043858233,0.206083029804575,0.186963972172054,0.172033658015572,0.156976636776164,0.135620679097753,0.119441239163452,0.106263696868772,0.0935455086061063,0.0772856955482872,0.0694138327586264,0.0626589797763044,0.0565925077068838,0.0531658583317665,0.0527404142491514,0.053237471309509,0.0560352944137525,0.0604644897445006,0.064580710775676,0.0689979180401652,0.0756167598871151,0.0791737730439293,0.0817003990685325,0.0834948554012156,0.0829227131322963,0.0810211728470236,0.0787435325976871,0.0753116376255294,0.0733775816505267,0.0745796028911689,0.0776912829190595,0.0897388993728923,0.108707360812952,0.130412252547218,0.156547564076316,0.209360480489467,0.248811981205877,0.28904664286322,0.338414519946713,0.392770739736781,0.427055396326363,0.458662820858697,0.494136989540344,0.518002230161112,0.533621362928344,0.5467389945438,0.558278014791096,0.559857469278377,0.558552110346731,0.553671205531817,0.540993072944511,0.530675149922613,0.520215628266469,0.507048537759109,0.495999370010367,0.489530498313226,0.483761584353797,0.478514427408193,0.475342163767372,0.471462766993881,0.466839520625623,0.454003293537735,0.441078660486788,0.426686533134042,0.406894948359714,0.386793472778145,0.382914892445275,0.388162642409306,0.426880643608961,0.523495342146973,0.649373310635209,0.807003500251675,1.18227818001256,1.54832245942005,1.94215908387578,2.43884372539073,3.2028263339136,3.75018666587199,4.29200205606742,4.95868777213872,5.50617060529816,5.80368600377811,6.01958093434896,6.05308634341078,5.79730945414413,5.440211051953,4.96141844879253,3.96887893828404,3.24575975435316,2.5301728067962,1.69133171336703,0.728445574903745,0.29283283147322,0.00199033142732219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Schlei_S20,10.12.2019 12:30:40,2.99450546588945,99.5430501373084,195.317598627001,MAL1216026,0.259747253812809,0.246751827925791,0.235677278847607,0.223734144754665,0.2069606936613,0.187731743284014,0.1727164614474,0.157574194264567,0.136098566045182,0.119829807301336,0.106580409488012,0.0937936498866758,0.0774494520581142,0.069539999729014,0.0627551159305311,0.0566661065319858,0.0532395658568667,0.0528296818886345,0.0533499268837332,0.056197596729409,0.0606918707984878,0.0648689799681952,0.0693520414710127,0.0760817500988926,0.079718351887629,0.0823180203916332,0.0841908547281101,0.0837116427206874,0.081862731377953,0.0796327983999978,0.0762512556771995,0.074357163121002,0.0755867016664871,0.0787254928110297,0.0908156581058472,0.109830969145045,0.131588688839598,0.157785956403778,0.210734619926666,0.250300546810434,0.290658087899466,0.340188173181534,0.394740341540954,0.42915283642877,0.460877642757506,0.49647595653212,0.520397666767995,0.5360337524789,0.549149943367517,0.560635235045584,0.562154838740534,0.560791093325049,0.555843134021837,0.543095409357026,0.532752371544094,0.522278668495627,0.509117115781796,0.498097512662699,0.491649680759405,0.485895007975081,0.48062925610612,0.477369730073676,0.473366664997553,0.468578852318444,0.455379813096197,0.442201274765257,0.427584873083994,0.407582151503508,0.387539286633718,0.38400860746334,0.389794551160666,0.429804979505096,0.528319098962324,0.656122205819781,0.815911837480595,1.19507583588316,1.56387205396362,1.96015041580746,2.45933409400127,3.22535354466548,3.77295982752619,4.3143900614803,4.97914236144048,5.52237968530009,5.8153671124443,6.02602716923416,6.04999178202475,5.78547015368578,5.42045976699112,4.93331600192576,3.92948878354206,3.20157056163403,2.48295326549878,1.64372034125711,0.68110507922438,0.269218160183698,0.00172186494964421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Schlei_S118_15cm,10.12.2019 14:25:23,3.61001978053388,16.9204223250237,66.9626273078332,MAL1216026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83625686331503E-05,0.000689993086543206,0.0443631734325108,0.0769929256156701,0.10301884685887,0.13034748747099,0.139594870906797,0.144041746056705,0.139311484485884,0.123573455405291,0.112237264719214,0.103053926623341,0.105775550807578,0.135218801662218,0.177228775887481,0.232968743044687,0.35891920017099,0.45657195650907,0.557022661040562,0.681514952731184,0.823582319672864,0.92000616878155,1.01437911543207,1.13861191079626,1.25524133568744,1.35593822403629,1.46019762298539,1.63074540748829,1.75268802815373,1.86669122983234,1.99161948432052,2.15197782135103,2.25758908601436,2.362090016467,2.49326164858033,2.62541874829996,2.72595703171904,2.82374236644974,2.96321311815357,3.06750621269291,3.1512753064201,3.23263435565275,3.32802792042466,3.36435306540169,3.38648527711819,3.3868109128979,3.32782003779622,3.24872385916915,3.15078524523987,2.96911410544885,2.75980848520193,2.57326334468473,2.37822611492884,2.06846177298625,1.86584295838621,1.68526058467276,1.49817620006171,1.30097589940532,1.19801598156559,1.10789471586214,1.01827238323253,0.949423448981776,0.8968415867256,0.842184910776993,0.745964536470268,0.645307983217322,0.545088573343463,0.431986295449875,0.252352390392616,0.136649421098966,0.049739462776202,0.00115489650518441,0.00014689170542681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Schlei_S118_15cm,10.12.2019 14:25:47,3.61005372382539,16.9053028659857,66.9031845515319,MAL1216026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80714907378253E-05,0.000682911861354558,0.043918585788461,0.0763148310404843,0.10229390598615,0.129682617898813,0.139019855582194,0.143568705219132,0.138985774515673,0.123382137314929,0.11212058708306,0.10299468507981,0.10574022774798,0.13515254951238,0.177120404409928,0.232805370291128,0.358677776202669,0.456327581465509,0.556812529874446,0.681411288807237,0.823751236180849,0.920435040775947,1.01509117737687,1.13974577005994,1.2567537292171,1.3577356578077,1.4622629467122,1.63312083241785,1.75517666463666,1.86922959032368,1.99414294041896,2.15431126512554,2.25972037719606,2.3639998472885,2.49485900508395,2.62673733937898,2.72714176444484,2.82484676716729,2.96441574349408,3.06901985961559,3.15316642629629,3.23499982728656,3.33129567129036,3.36819663434928,3.39084050925703,3.39165570937293,3.33276104514488,3.2533365677813,3.15484040965234,2.97176951758102,2.76044700855584,2.57190577770292,2.37465666418895,2.06100106629634,1.85562651004288,1.67253646580096,1.48279885047674,1.28293942014285,1.17899804186527,1.08840648784043,0.99938437613298,0.933355715403309,0.884267949690383,0.833829512312647,0.745595709904308,0.651811850746597,0.557120390697193,0.449282959736721,0.273498003394394,0.159846455244576,0.0684102396272834,0.00166810713781729,0.000212167151957487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Schlei_S118_15cm,10.12.2019 14:26:10,3.57413903574757,16.5326103278572,61.4898322865974,MAL1216026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87691697458265E-05,0.000699884713791642,0.0450048508743073,0.0781558794232706,0.104671104452123,0.132595052335449,0.142104341634694,0.146727151492919,0.142026568140494,0.126054561201308,0.114484049930775,0.105063429406553,0.107590828105555,0.137251825277556,0.179711055352643,0.236113780028939,0.363812715730116,0.462952667273224,0.564985798359999,0.691527665854376,0.836105306042929,0.934315395575058,1.0304681913372,1.15709774832686,1.27595955776489,1.37853823147143,1.4847161149217,1.65825853722203,1.78223245619553,1.89809573002976,2.0250141211317,2.1879016065439,2.29524513741961,2.40151442488019,2.53503892624833,2.6698161109541,2.77247108275726,2.87238153313932,3.01497299945261,3.12148794152599,3.20686086962082,3.28961288149991,3.3856318783827,3.4211271362912,3.44184243382232,3.43942496993894,3.37546240549806,3.29215769944167,3.18985279997395,3.0022092520619,2.78862752405048,2.59959849426994,2.40275465464943,2.09272392795833,1.89093861327966,1.71076811235245,1.52365407015323,1.32139190818387,1.20948233742867,1.10720669898296,0.99460544534675,0.891465888756713,0.808478532261262,0.72195428613729,0.580021388306662,0.454678889816719,0.343059196090294,0.226895114817793,0.0537180809388929,0.019968386152982,0.000632991835900043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Schlei_S118_15cm,10.12.2019 14:26:38,3.57654289166286,16.5536817730318,62.3768077670416,MAL1216026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89365855505336E-05,0.000703957537706856,0.0452606084949281,0.0785466308295349,0.10509032615159,0.132968971881137,0.142406447185425,0.146943780358228,0.142109886444312,0.125990046489689,0.114313447077007,0.104791210522098,0.107190933945615,0.136762041605489,0.179143848972444,0.235468931694015,0.363054283507664,0.462136613616473,0.564121611749722,0.690621993788383,0.835157306627581,0.93331249949734,1.02939247462256,1.15586695294738,1.27451442629754,1.37688437527564,1.48283295557369,1.65598425852316,1.7796929498248,1.89532949225137,2.0220256411026,2.18476173427741,2.29212182027013,2.39846672006621,2.53221581257695,2.66738813455005,2.77039425471234,2.87067260821842,3.01376545609929,3.12051656955356,3.20595314952848,3.28865212975275,3.38403141021427,3.41871066632822,3.43843617376803,3.43453191559549,3.36834040174523,3.2832132986852,3.17899738021717,2.98858095884178,2.77246911393101,2.58141837949771,2.38258924198823,2.06986525584382,1.86671869665814,1.68564324770288,1.49801913732658,1.29712163247822,1.18797293502716,1.0895142464511,0.984240334756549,0.892399672864826,0.819802396599243,0.744399004595579,0.61931124032823,0.504295084891723,0.398459950215468,0.285477647961486,0.115436973800442,0.0448446175826689,0.00160275351728956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Schlei_S118_15cm,10.12.2019 14:27:02,3.56625545076849,16.4439665476219,60.8162999003924,MAL1216026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91392591210316E-05,0.000708888098273406,0.045577826042533,0.0790989229963396,0.105832735910885,0.133915004304011,0.14342191044984,0.147990362743361,0.143111425412894,0.126833271992348,0.115009833891005,0.105336387741966,0.107563349557796,0.137121719002489,0.179580386745708,0.236053574312181,0.364124507298573,0.463661360810232,0.566146776581725,0.693322452439359,0.838729092071497,0.937510311952981,1.03421051482059,1.16149723417655,1.28085082906704,1.38378507759862,1.4902893204298,1.66423551292259,1.78842824647361,1.90448711134841,2.03160867578104,2.19487431716248,2.30263772812391,2.40942638004667,2.54384206704962,2.679896159572,2.78368518997513,2.88478746756264,3.02917055965908,3.13686439156867,3.22296825470755,3.30623024388836,3.40170419213911,3.43581982738888,3.45470318019589,3.44929881476793,3.38066469026469,3.29367990880927,3.18766996274236,2.99523343508208,2.77848133656829,2.58777106470689,2.38985044694907,2.08052295738084,1.88062487607927,1.70250917367456,1.51802075330049,1.31843363341588,1.20688401888206,1.10406205068755,0.988631581620595,0.879595663163954,0.791155755840009,0.698922966033308,0.549567784038928,0.421641999060398,0.310548964605488,0.197293766894461,0.0660471209875766,0.0253312789166102,0.000874274254101692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
